"SAMPLE","CASEID","IDHSPID","IDHSHID","HHID","HHNUM","PSU","STRATA","DOMAIN","PERWEIGHT","DVWEIGHT","URBAN","CLUSTERNO","DISTRICT","RESIDENT","ELECTRCHH","COOKFUEL","HUSJOB","EDUCLVL","SAMPLESTR","DHSID"
2885,"         141 39  2","   2885      141 39  2","   2885      141 39","         141 39",39,141,4,4,1.354412,1.024564,1,141,8,1,1,520,31,2,"2885","GH200800000141"
2885,"         141 52  2","   2885      141 52  2","   2885      141 52","         141 52",52,141,4,4,1.354412,2.049128,1,141,8,1,1,221,99,2,"2885","GH200800000141"
2885,"         141 52  3","   2885      141 52  3","   2885      141 52","         141 52",52,141,4,4,1.354412,0,1,141,8,1,1,221,99,2,"2885","GH200800000141"
2885,"         141 79  1","   2885      141 79  1","   2885      141 79","         141 79",79,141,4,4,1.354412,2.049128,1,141,8,1,1,221,20,3,"2885","GH200800000141"
2885,"         141 79  2","   2885      141 79  2","   2885      141 79","         141 79",79,141,4,4,1.354412,0,1,141,8,1,1,221,99,2,"2885","GH200800000141"
2885,"         141131  1","   2885      141131  1","   2885      141131","         141131",131,141,4,4,1.354412,0,1,141,8,1,1,510,20,2,"2885","GH200800000141"
2885,"         141131  3","   2885      141131  3","   2885      141131","         141131",131,141,4,4,1.354412,2.049128,1,141,8,1,1,510,61,2,"2885","GH200800000141"
2885,"         141145  2","   2885      141145  2","   2885      141145","         141145",145,141,4,4,1.354412,0,1,141,8,1,1,221,20,2,"2885","GH200800000141"
2885,"         141158  2","   2885      141158  2","   2885      141158","         141158",158,141,4,4,1.354412,1.024564,1,141,8,1,1,520,41,2,"2885","GH200800000141"
2885,"         141184  1","   2885      141184  1","   2885      141184","         141184",184,141,4,4,1.354412,0,1,141,8,1,0,520,99,2,"2885","GH200800000141"
2885,"         142 11  2","   2885      142 11  2","   2885      142 11","         142 11",11,142,4,4,1.24747,0,1,142,10,1,0,520,61,2,"2885","GH200800000142"
2885,"         142 11  3","   2885      142 11  3","   2885      142 11","         142 11",11,142,4,4,1.24747,0,1,142,10,1,0,520,99,2,"2885","GH200800000142"
2885,"         142 18  2","   2885      142 18  2","   2885      142 18","         142 18",18,142,4,4,1.24747,0.943665,1,142,10,1,1,520,61,0,"2885","GH200800000142"
2885,"         142 25  2","   2885      142 25  2","   2885      142 25","         142 25",25,142,4,4,1.24747,1.887331,1,142,10,1,1,520,50,2,"2885","GH200800000142"
2885,"         142 25  5","   2885      142 25  5","   2885      142 25","         142 25",25,142,4,4,1.24747,0,1,142,10,1,1,520,99,2,"2885","GH200800000142"
2885,"         142 39  2","   2885      142 39  2","   2885      142 39","         142 39",39,142,4,4,1.24747,0,1,142,10,1,1,510,41,2,"2885","GH200800000142"
2885,"         142 39  3","   2885      142 39  3","   2885      142 39","         142 39",39,142,4,4,1.24747,1.887331,1,142,10,1,1,510,99,2,"2885","GH200800000142"
2885,"         142 46  2","   2885      142 46  2","   2885      142 46","         142 46",46,142,4,4,1.24747,0.943665,1,142,10,1,0,510,61,0,"2885","GH200800000142"
2885,"         142 67  2","   2885      142 67  2","   2885      142 67","         142 67",67,142,4,4,1.24747,1.887331,1,142,10,1,1,510,31,0,"2885","GH200800000142"
2885,"         142 67  3","   2885      142 67  3","   2885      142 67","         142 67",67,142,4,4,1.24747,0,1,142,10,1,1,510,99,2,"2885","GH200800000142"
2885,"         142 74  2","   2885      142 74  2","   2885      142 74","         142 74",74,142,4,4,1.24747,0,1,142,10,1,1,510,41,2,"2885","GH200800000142"
2885,"         142 74  3","   2885      142 74  3","   2885      142 74","         142 74",74,142,4,4,1.24747,0,1,142,10,1,1,510,99,2,"2885","GH200800000142"
2885,"         142 74  6","   2885      142 74  6","   2885      142 74","         142 74",74,142,4,4,1.24747,0,1,142,10,1,1,510,99,2,"2885","GH200800000142"
2885,"         142 81  3","   2885      142 81  3","   2885      142 81","         142 81",81,142,4,4,1.24747,0.943665,1,142,10,1,0,520,99,2,"2885","GH200800000142"
2885,"         142 88  1","   2885      142 88  1","   2885      142 88","         142 88",88,142,4,4,1.24747,0,1,142,10,1,1,510,61,0,"2885","GH200800000142"
2885,"         142 88  2","   2885      142 88  2","   2885      142 88","         142 88",88,142,4,4,1.24747,1.887331,1,142,10,1,1,510,99,2,"2885","GH200800000142"
2885,"         143 16  1","   2885      143 16  1","   2885      143 16","         143 16",16,143,4,4,0.656288,0.496458,1,143,12,1,1,520,32,1,"2885","GH200800000143"
2885,"         143 36  1","   2885      143 36  1","   2885      143 36","         143 36",36,143,4,4,0.656288,0,1,143,12,1,1,520,50,2,"2885","GH200800000143"
2885,"         143 56  2","   2885      143 56  2","   2885      143 56","         143 56",56,143,4,4,0.656288,0,1,143,12,1,1,520,41,0,"2885","GH200800000143"
2885,"         143 56  3","   2885      143 56  3","   2885      143 56","         143 56",56,143,4,4,0.656288,0.992916,1,143,12,1,1,520,99,2,"2885","GH200800000143"
2885,"         143 76  2","   2885      143 76  2","   2885      143 76","         143 76",76,143,4,4,0.656288,0.496458,1,143,12,1,1,510,98,2,"2885","GH200800000143"
2885,"         143116  2","   2885      143116  2","   2885      143116","         143116",116,143,4,4,0.656288,0.496458,1,143,12,1,1,520,32,0,"2885","GH200800000143"
2885,"         143136  2","   2885      143136  2","   2885      143136","         143136",136,143,4,4,0.656288,0.496458,1,143,12,1,1,510,99,2,"2885","GH200800000143"
2885,"         143156  2","   2885      143156  2","   2885      143156","         143156",156,143,4,4,0.656288,0,1,143,12,1,1,520,20,2,"2885","GH200800000143"
2885,"         143175  2","   2885      143175  2","   2885      143175","         143175",175,143,4,4,0.656288,0.496458,1,143,12,1,1,520,61,0,"2885","GH200800000143"
2885,"         143255  1","   2885      143255  1","   2885      143255","         143255",255,143,4,4,0.656288,0.496458,1,143,12,1,1,520,61,0,"2885","GH200800000143"
2885,"         143275  1","   2885      143275  1","   2885      143275","         143275",275,143,4,4,0.656288,0,1,143,12,1,1,520,31,1,"2885","GH200800000143"
2885,"         143295  1","   2885      143295  1","   2885      143295","         143295",295,143,4,4,0.656288,0.496458,1,143,12,1,1,520,20,0,"2885","GH200800000143"
2885,"         144  4  1","   2885      144  4  1","   2885      144  4","         144  4",4,144,14,4,1.55956,1.179751,2,144,1,1,1,520,20,2,"2885","GH200800000144"
2885,"         144 16  3","   2885      144 16  3","   2885      144 16","         144 16",16,144,14,4,1.55956,2.359502,2,144,1,1,0,510,99,0,"2885","GH200800000144"
2885,"         144 16  4","   2885      144 16  4","   2885      144 16","         144 16",16,144,14,4,1.55956,0,2,144,1,1,0,510,99,2,"2885","GH200800000144"
2885,"         144 22  1","   2885      144 22  1","   2885      144 22","         144 22",22,144,14,4,1.55956,0,2,144,1,1,0,520,41,0,"2885","GH200800000144"
2885,"         144 22  2","   2885      144 22  2","   2885      144 22","         144 22",22,144,14,4,1.55956,0,2,144,1,1,0,520,99,2,"2885","GH200800000144"
2885,"         144 22  3","   2885      144 22  3","   2885      144 22","         144 22",22,144,14,4,1.55956,0,2,144,1,1,0,520,99,2,"2885","GH200800000144"
2885,"         144 22  5","   2885      144 22  5","   2885      144 22","         144 22",22,144,14,4,1.55956,0,2,144,1,1,0,520,99,2,"2885","GH200800000144"
2885,"         144 28  1","   2885      144 28  1","   2885      144 28","         144 28",28,144,14,4,1.55956,0,2,144,1,1,1,510,61,0,"2885","GH200800000144"
2885,"         144 28  3","   2885      144 28  3","   2885      144 28","         144 28",28,144,14,4,1.55956,0,2,144,1,1,1,510,99,2,"2885","GH200800000144"
2885,"         144 28  7","   2885      144 28  7","   2885      144 28","         144 28",28,144,14,4,1.55956,0,2,144,1,1,1,510,99,1,"2885","GH200800000144"
2885,"         144 40  2","   2885      144 40  2","   2885      144 40","         144 40",40,144,14,4,1.55956,1.179751,2,144,1,1,1,510,99,2,"2885","GH200800000144"
2885,"         144 46  2","   2885      144 46  2","   2885      144 46","         144 46",46,144,14,4,1.55956,0,2,144,1,1,1,510,31,1,"2885","GH200800000144"
2885,"         144 51  4","   2885      144 51  4","   2885      144 51","         144 51",51,144,14,4,1.55956,1.179751,2,144,1,1,1,510,31,1,"2885","GH200800000144"
2885,"         144 57  3","   2885      144 57  3","   2885      144 57","         144 57",57,144,14,4,1.55956,1.179751,2,144,1,1,0,510,61,2,"2885","GH200800000144"
2885,"         144 63  2","   2885      144 63  2","   2885      144 63","         144 63",63,144,14,4,1.55956,0,2,144,1,1,1,510,41,1,"2885","GH200800000144"
2885,"         144 63  6","   2885      144 63  6","   2885      144 63","         144 63",63,144,14,4,1.55956,0,2,144,1,1,1,510,41,0,"2885","GH200800000144"
2885,"         144 63 11","   2885      144 63 11","   2885      144 63","         144 63",63,144,14,4,1.55956,0,2,144,1,1,1,510,32,2,"2885","GH200800000144"
2885,"         144 75  2","   2885      144 75  2","   2885      144 75","         144 75",75,144,14,4,1.55956,2.359502,2,144,1,1,0,510,41,2,"2885","GH200800000144"
2885,"         144 75  3","   2885      144 75  3","   2885      144 75","         144 75",75,144,14,4,1.55956,0,2,144,1,1,0,510,99,2,"2885","GH200800000144"
2885,"         144 87  4","   2885      144 87  4","   2885      144 87","         144 87",87,144,14,4,1.55956,0,2,144,1,1,0,510,99,2,"2885","GH200800000144"
2885,"         144 87  6","   2885      144 87  6","   2885      144 87","         144 87",87,144,14,4,1.55956,2.359502,2,144,1,1,0,510,61,1,"2885","GH200800000144"
2885,"         145  4  2","   2885      145  4  2","   2885      145  4","         145  4",4,145,14,4,0.298712,0.225965,2,145,2,1,0,510,41,2,"2885","GH200800000145"
2885,"         145 19  1","   2885      145 19  1","   2885      145 19","         145 19",19,145,14,4,0.298712,0,2,145,2,1,0,510,41,0,"2885","GH200800000145"
2885,"         145 19  3","   2885      145 19  3","   2885      145 19","         145 19",19,145,14,4,0.298712,0.45193,2,145,2,1,0,510,99,2,"2885","GH200800000145"
2885,"         145 24  2","   2885      145 24  2","   2885      145 24","         145 24",24,145,14,4,0.298712,0,2,145,2,1,0,510,41,2,"2885","GH200800000145"
2885,"         145 24  3","   2885      145 24  3","   2885      145 24","         145 24",24,145,14,4,0.298712,0,2,145,2,1,0,510,99,1,"2885","GH200800000145"
2885,"         145 29  2","   2885      145 29  2","   2885      145 29","         145 29",29,145,14,4,0.298712,0.225965,2,145,2,1,0,510,41,0,"2885","GH200800000145"
2885,"         145 34  2","   2885      145 34  2","   2885      145 34","         145 34",34,145,14,4,0.298712,0.225965,2,145,2,1,0,510,41,0,"2885","GH200800000145"
2885,"         145 49  2","   2885      145 49  2","   2885      145 49","         145 49",49,145,14,4,0.298712,0.225965,2,145,2,2,0,510,41,0,"2885","GH200800000145"
2885,"         145 59  2","   2885      145 59  2","   2885      145 59","         145 59",59,145,14,4,0.298712,0.225965,2,145,2,1,0,510,41,1,"2885","GH200800000145"
2885,"         145 64  3","   2885      145 64  3","   2885      145 64","         145 64",64,145,14,4,0.298712,0.225965,2,145,2,1,0,510,99,1,"2885","GH200800000145"
2885,"         145 69  2","   2885      145 69  2","   2885      145 69","         145 69",69,145,14,4,0.298712,0,2,145,2,1,0,510,41,2,"2885","GH200800000145"
2885,"         145 74  2","   2885      145 74  2","   2885      145 74","         145 74",74,145,14,4,0.298712,0.225965,2,145,2,1,0,510,41,1,"2885","GH200800000145"
2885,"         146 12  3","   2885      146 12  3","   2885      146 12","         146 12",12,146,14,4,1.535942,1.161885,2,146,2,1,1,520,99,0,"2885","GH200800000146"
2885,"         146 40  2","   2885      146 40  2","   2885      146 40","         146 40",40,146,14,4,1.535942,1.161885,2,146,2,1,1,221,20,3,"2885","GH200800000146"
2885,"         146 68  3","   2885      146 68  3","   2885      146 68","         146 68",68,146,14,4,1.535942,0,2,146,2,1,1,510,31,2,"2885","GH200800000146"
2885,"         146 82  1","   2885      146 82  1","   2885      146 82","         146 82",82,146,14,4,1.535942,1.161885,2,146,2,1,1,520,32,0,"2885","GH200800000146"
2885,"         146 96  1","   2885      146 96  1","   2885      146 96","         146 96",96,146,14,4,1.535942,1.161885,2,146,2,1,0,510,99,0,"2885","GH200800000146"
2885,"         146110  2","   2885      146110  2","   2885      146110","         146110",110,146,14,4,1.535942,0,2,146,2,1,0,510,61,0,"2885","GH200800000146"
2885,"         146110  3","   2885      146110  3","   2885      146110","         146110",110,146,14,4,1.535942,0,2,146,2,1,0,510,32,1,"2885","GH200800000146"
2885,"         146166  2","   2885      146166  2","   2885      146166","         146166",166,146,14,4,1.535942,0,2,146,2,1,1,510,41,0,"2885","GH200800000146"
2885,"         146166  3","   2885      146166  3","   2885      146166","         146166",166,146,14,4,1.535942,3.485655,2,146,2,1,1,510,99,2,"2885","GH200800000146"
2885,"         146166  8","   2885      146166  8","   2885      146166","         146166",166,146,14,4,1.535942,0,2,146,2,1,1,510,41,2,"2885","GH200800000146"
2885,"         147  7  2","   2885      147  7  2","   2885      147  7","         147  7",7,147,14,4,0.523633,0.396109,2,147,3,1,0,221,20,2,"2885","GH200800000147"
2885,"         147 16  2","   2885      147 16  2","   2885      147 16","         147 16",16,147,14,4,0.523633,0,2,147,3,1,0,510,20,2,"2885","GH200800000147"
2885,"         147 41  2","   2885      147 41  2","   2885      147 41","         147 41",41,147,14,4,0.523633,0,2,147,3,1,0,510,41,0,"2885","GH200800000147"
2885,"         147 58  3","   2885      147 58  3","   2885      147 58","         147 58",58,147,14,4,0.523633,0,2,147,3,1,0,520,99,2,"2885","GH200800000147"
2885,"         147 58  4","   2885      147 58  4","   2885      147 58","         147 58",58,147,14,4,0.523633,0,2,147,3,1,0,520,99,2,"2885","GH200800000147"
2885,"         147 58  5","   2885      147 58  5","   2885      147 58","         147 58",58,147,14,4,0.523633,1.188328,2,147,3,1,0,520,99,0,"2885","GH200800000147"
2885,"         147 75  2","   2885      147 75  2","   2885      147 75","         147 75",75,147,14,4,0.523633,0.396109,2,147,3,1,1,510,61,0,"2885","GH200800000147"
2885,"         147100  2","   2885      147100  2","   2885      147100","         147100",100,147,14,4,0.523633,0,2,147,3,1,1,221,20,3,"2885","GH200800000147"
2885,"         147100  5","   2885      147100  5","   2885      147100","         147100",100,147,14,4,0.523633,0.792218,2,147,3,1,1,221,99,2,"2885","GH200800000147"
2885,"         147109  1","   2885      147109  1","   2885      147109","         147109",109,147,14,4,0.523633,0.396109,2,147,3,1,0,221,20,2,"2885","GH200800000147"
2885,"         147126  2","   2885      147126  2","   2885      147126","         147126",126,147,14,4,0.523633,0.396109,2,147,3,1,1,221,42,3,"2885","GH200800000147"
2885,"         148  8  2","   2885      148  8  2","   2885      148  8","         148  8",8,148,14,4,0.982201,0.742999,2,148,3,1,0,510,41,1,"2885","GH200800000148"
2885,"         148 20  2","   2885      148 20  2","   2885      148 20","         148 20",20,148,14,4,0.982201,0,2,148,3,1,0,510,41,1,"2885","GH200800000148"
2885,"         148 44  2","   2885      148 44  2","   2885      148 44","         148 44",44,148,14,4,0.982201,0.742999,2,148,3,1,0,510,41,1,"2885","GH200800000148"
2885,"         148 56  2","   2885      148 56  2","   2885      148 56","         148 56",56,148,14,4,0.982201,0,2,148,3,1,0,510,41,1,"2885","GH200800000148"
2885,"         148 56  3","   2885      148 56  3","   2885      148 56","         148 56",56,148,14,4,0.982201,0,2,148,3,1,0,510,99,2,"2885","GH200800000148"
2885,"         148 80  2","   2885      148 80  2","   2885      148 80","         148 80",80,148,14,4,0.982201,0.742999,2,148,3,1,0,510,41,1,"2885","GH200800000148"
2885,"         148 93  1","   2885      148 93  1","   2885      148 93","         148 93",93,148,14,4,0.982201,0,2,148,3,1,0,510,41,1,"2885","GH200800000148"
2885,"         148129  2","   2885      148129  2","   2885      148129","         148129",129,148,14,4,0.982201,0,2,148,3,1,0,510,41,0,"2885","GH200800000148"
2885,"         148165  2","   2885      148165  2","   2885      148165","         148165",165,148,14,4,0.982201,0,2,148,3,1,0,510,32,1,"2885","GH200800000148"
2885,"         148177  2","   2885      148177  2","   2885      148177","         148177",177,148,14,4,0.982201,0.742999,2,148,3,1,0,510,99,1,"2885","GH200800000148"
2885,"         149 65  2","   2885      149 65  2","   2885      149 65","         149 65",65,149,14,4,1.300919,0.984098,2,149,3,1,0,520,99,2,"2885","GH200800000149"
2885,"         149 76  3","   2885      149 76  3","   2885      149 76","         149 76",76,149,14,4,1.300919,0.984098,2,149,3,1,1,520,31,1,"2885","GH200800000149"
2885,"         149 88  6","   2885      149 88  6","   2885      149 88","         149 88",88,149,14,4,1.300919,0,2,149,3,1,1,510,99,1,"2885","GH200800000149"
2885,"         149 88  9","   2885      149 88  9","   2885      149 88","         149 88",88,149,14,4,1.300919,0,2,149,3,1,1,510,99,1,"2885","GH200800000149"
2885,"         149100  2","   2885      149100  2","   2885      149100","         149100",100,149,14,4,1.300919,0.984098,2,149,3,1,1,520,61,1,"2885","GH200800000149"
2885,"         149111  3","   2885      149111  3","   2885      149111","         149111",111,149,14,4,1.300919,0.984098,2,149,3,2,1,520,31,1,"2885","GH200800000149"
2885,"         149123  2","   2885      149123  2","   2885      149123","         149123",123,149,14,4,1.300919,0,2,149,3,1,1,510,20,2,"2885","GH200800000149"
2885,"         149123  4","   2885      149123  4","   2885      149123","         149123",123,149,14,4,1.300919,0,2,149,3,1,1,510,99,2,"2885","GH200800000149"
2885,"         149134  2","   2885      149134  2","   2885      149134","         149134",134,149,14,4,1.300919,0.984098,2,149,3,1,1,510,61,0,"2885","GH200800000149"
2885,"         149146  1","   2885      149146  1","   2885      149146","         149146",146,149,14,4,1.300919,1.968196,2,149,3,1,0,510,41,0,"2885","GH200800000149"
2885,"         149146  2","   2885      149146  2","   2885      149146","         149146",146,149,14,4,1.300919,0,2,149,3,1,0,510,99,1,"2885","GH200800000149"
2885,"         149169  2","   2885      149169  2","   2885      149169","         149169",169,149,14,4,1.300919,0.984098,2,149,3,1,1,520,41,2,"2885","GH200800000149"
2885,"         150 10  2","   2885      150 10  2","   2885      150 10","         150 10",10,150,14,4,0.914817,0,2,150,4,1,0,510,50,2,"2885","GH200800000150"
2885,"         150 10  3","   2885      150 10  3","   2885      150 10","         150 10",10,150,14,4,0.914817,1.384052,2,150,4,1,0,510,99,1,"2885","GH200800000150"
2885,"         150 24  1","   2885      150 24  1","   2885      150 24","         150 24",24,150,14,4,0.914817,0,2,150,4,1,0,520,41,1,"2885","GH200800000150"
2885,"         150 38  1","   2885      150 38  1","   2885      150 38","         150 38",38,150,14,4,0.914817,0.692026,2,150,4,1,0,520,61,1,"2885","GH200800000150"
2885,"         150 52  2","   2885      150 52  2","   2885      150 52","         150 52",52,150,14,4,0.914817,0.692026,2,150,4,1,0,510,61,2,"2885","GH200800000150"
2885,"         150 66  1","   2885      150 66  1","   2885      150 66","         150 66",66,150,14,4,0.914817,0,2,150,4,1,0,510,61,0,"2885","GH200800000150"
2885,"         150 80  2","   2885      150 80  2","   2885      150 80","         150 80",80,150,14,4,0.914817,0.692026,2,150,4,1,1,510,61,1,"2885","GH200800000150"
2885,"         150 94  1","   2885      150 94  1","   2885      150 94","         150 94",94,150,14,4,0.914817,1.384052,2,150,4,1,1,510,61,0,"2885","GH200800000150"
2885,"         150 94  2","   2885      150 94  2","   2885      150 94","         150 94",94,150,14,4,0.914817,0,2,150,4,1,1,510,99,2,"2885","GH200800000150"
2885,"         150123  1","   2885      150123  1","   2885      150123","         150123",123,150,14,4,0.914817,0.692026,2,150,4,1,1,510,41,1,"2885","GH200800000150"
2885,"         150151  2","   2885      150151  2","   2885      150151","         150151",151,150,14,4,0.914817,0,2,150,4,1,0,510,41,0,"2885","GH200800000150"
2885,"         150165  1","   2885      150165  1","   2885      150165","         150165",165,150,14,4,0.914817,0.692026,2,150,4,1,0,510,98,1,"2885","GH200800000150"
2885,"         150179  2","   2885      150179  2","   2885      150179","         150179",179,150,14,4,0.914817,0,2,150,4,1,1,510,10,0,"2885","GH200800000150"
2885,"         150179  5","   2885      150179  5","   2885      150179","         150179",179,150,14,4,0.914817,1.384052,2,150,4,1,1,510,61,1,"2885","GH200800000150"
2885,"         150207  2","   2885      150207  2","   2885      150207","         150207",207,150,14,4,0.914817,0.692026,2,150,4,1,1,510,61,2,"2885","GH200800000150"
2885,"         151  7  3","   2885      151  7  3","   2885      151  7","         151  7",7,151,14,4,1.637243,0,2,151,4,1,1,510,31,2,"2885","GH200800000151"
2885,"         151  7  4","   2885      151  7  4","   2885      151  7","         151  7",7,151,14,4,1.637243,2.477031,2,151,4,1,1,510,99,2,"2885","GH200800000151"
2885,"         151 19  2","   2885      151 19  2","   2885      151 19","         151 19",19,151,14,4,1.637243,0,2,151,4,1,1,510,41,1,"2885","GH200800000151"
2885,"         151 19 10","   2885      151 19 10","   2885      151 19","         151 19",19,151,14,4,1.637243,0,2,151,4,1,1,510,41,1,"2885","GH200800000151"
2885,"         151 31  3","   2885      151 31  3","   2885      151 31","         151 31",31,151,14,4,1.637243,2.477031,2,151,4,1,0,510,41,0,"2885","GH200800000151"
2885,"         151 31  4","   2885      151 31  4","   2885      151 31","         151 31",31,151,14,4,1.637243,0,2,151,4,1,0,510,61,1,"2885","GH200800000151"
2885,"         151 56  2","   2885      151 56  2","   2885      151 56","         151 56",56,151,14,4,1.637243,0,2,151,4,1,1,510,41,2,"2885","GH200800000151"
2885,"         151 68  2","   2885      151 68  2","   2885      151 68","         151 68",68,151,14,4,1.637243,1.238515,2,151,4,1,0,510,99,2,"2885","GH200800000151"
2885,"         151104  1","   2885      151104  1","   2885      151104","         151104",104,151,14,4,1.637243,1.238515,2,151,4,1,1,520,61,1,"2885","GH200800000151"
2885,"         151141  1","   2885      151141  1","   2885      151141","         151141",141,151,14,4,1.637243,1.238515,2,151,4,1,1,520,41,1,"2885","GH200800000151"
2885,"         151165  1","   2885      151165  1","   2885      151165","         151165",165,151,14,4,1.637243,0,2,151,4,1,1,520,61,2,"2885","GH200800000151"
2885,"         151177  1","   2885      151177  1","   2885      151177","         151177",177,151,14,4,1.637243,1.238515,2,151,4,1,0,520,31,1,"2885","GH200800000151"
2885,"         152 33  2","   2885      152 33  2","   2885      152 33","         152 33",33,152,14,4,1.254773,0.94919,2,152,5,1,0,510,61,2,"2885","GH200800000152"
2885,"         152 45  2","   2885      152 45  2","   2885      152 45","         152 45",45,152,14,4,1.254773,0.94919,2,152,5,1,0,510,41,1,"2885","GH200800000152"
2885,"         152 70  2","   2885      152 70  2","   2885      152 70","         152 70",70,152,14,4,1.254773,0.94919,2,152,5,1,0,510,61,1,"2885","GH200800000152"
2885,"         152106  2","   2885      152106  2","   2885      152106","         152106",106,152,14,4,1.254773,0,2,152,5,1,0,510,41,0,"2885","GH200800000152"
2885,"         152118  2","   2885      152118  2","   2885      152118","         152118",118,152,14,4,1.254773,0.94919,2,152,5,1,0,510,61,2,"2885","GH200800000152"
2885,"         152143  2","   2885      152143  2","   2885      152143","         152143",143,152,14,4,1.254773,1.89838,2,152,5,1,0,510,41,2,"2885","GH200800000152"
2885,"         152143 10","   2885      152143 10","   2885      152143","         152143",143,152,14,4,1.254773,0,2,152,5,1,0,510,41,0,"2885","GH200800000152"
2885,"         152155  2","   2885      152155  2","   2885      152155","         152155",155,152,14,4,1.254773,0.94919,2,152,5,1,0,510,41,2,"2885","GH200800000152"
2885,"         152180  2","   2885      152180  2","   2885      152180","         152180",180,152,14,4,1.254773,0.94919,2,152,5,1,0,510,20,2,"2885","GH200800000152"
2885,"         153  7  2","   2885      153  7  2","   2885      153  7","         153  7",7,153,14,4,1.050471,0.794643,2,153,5,1,0,510,41,1,"2885","GH200800000153"
2885,"         153 16  2","   2885      153 16  2","   2885      153 16","         153 16",16,153,14,4,1.050471,0,2,153,5,1,0,520,41,0,"2885","GH200800000153"
2885,"         153 35  1","   2885      153 35  1","   2885      153 35","         153 35",35,153,14,4,1.050471,0.794643,2,153,5,1,0,510,41,0,"2885","GH200800000153"
2885,"         153 45  2","   2885      153 45  2","   2885      153 45","         153 45",45,153,14,4,1.050471,0,2,153,5,1,0,510,41,2,"2885","GH200800000153"
2885,"         153 54  2","   2885      153 54  2","   2885      153 54","         153 54",54,153,14,4,1.050471,0,2,153,5,1,0,510,41,1,"2885","GH200800000153"
2885,"         153 54  3","   2885      153 54  3","   2885      153 54","         153 54",54,153,14,4,1.050471,1.589286,2,153,5,1,0,510,41,2,"2885","GH200800000153"
2885,"         153 64  2","   2885      153 64  2","   2885      153 64","         153 64",64,153,14,4,1.050471,0,2,153,5,1,0,510,41,0,"2885","GH200800000153"
2885,"         153 64  3","   2885      153 64  3","   2885      153 64","         153 64",64,153,14,4,1.050471,2.38393,2,153,5,1,0,510,31,1,"2885","GH200800000153"
2885,"         153 64  4","   2885      153 64  4","   2885      153 64","         153 64",64,153,14,4,1.050471,0,2,153,5,1,0,510,41,1,"2885","GH200800000153"
2885,"         153 74  2","   2885      153 74  2","   2885      153 74","         153 74",74,153,14,4,1.050471,0,2,153,5,1,0,510,41,1,"2885","GH200800000153"
2885,"         153 83  1","   2885      153 83  1","   2885      153 83","         153 83",83,153,14,4,1.050471,0,2,153,5,1,0,510,41,2,"2885","GH200800000153"
2885,"         153102  2","   2885      153102  2","   2885      153102","         153102",102,153,14,4,1.050471,0,2,153,5,1,0,510,61,2,"2885","GH200800000153"
2885,"         153121  5","   2885      153121  5","   2885      153121","         153121",121,153,14,4,1.050471,0,2,153,5,1,0,510,41,2,"2885","GH200800000153"
2885,"         153121  6","   2885      153121  6","   2885      153121","         153121",121,153,14,4,1.050471,1.589286,2,153,5,1,0,510,99,2,"2885","GH200800000153"
2885,"         153131  2","   2885      153131  2","   2885      153131","         153131",131,153,14,4,1.050471,0,2,153,5,1,0,510,41,2,"2885","GH200800000153"
2885,"         154 17  2","   2885      154 17  2","   2885      154 17","         154 17",17,154,14,4,1.182432,1.788934,2,154,6,1,0,510,41,2,"2885","GH200800000154"
2885,"         154 17  4","   2885      154 17  4","   2885      154 17","         154 17",17,154,14,4,1.182432,0,2,154,6,1,0,510,99,2,"2885","GH200800000154"
2885,"         154 30  4","   2885      154 30  4","   2885      154 30","         154 30",30,154,14,4,1.182432,0,2,154,6,1,1,510,99,2,"2885","GH200800000154"
2885,"         154 37  2","   2885      154 37  2","   2885      154 37","         154 37",37,154,14,4,1.182432,0.894467,2,154,6,1,1,510,41,2,"2885","GH200800000154"
2885,"         154 50  1","   2885      154 50  1","   2885      154 50","         154 50",50,154,14,4,1.182432,0,2,154,6,1,0,510,41,2,"2885","GH200800000154"
2885,"         154 56  2","   2885      154 56  2","   2885      154 56","         154 56",56,154,14,4,1.182432,0.894467,2,154,6,1,0,510,41,2,"2885","GH200800000154"
2885,"         154 62  1","   2885      154 62  1","   2885      154 62","         154 62",62,154,14,4,1.182432,0.894467,2,154,6,1,0,520,31,1,"2885","GH200800000154"
2885,"         154 75  1","   2885      154 75  1","   2885      154 75","         154 75",75,154,14,4,1.182432,2.683401,2,154,6,1,0,510,41,0,"2885","GH200800000154"
2885,"         154 75  2","   2885      154 75  2","   2885      154 75","         154 75",75,154,14,4,1.182432,0,2,154,6,1,0,510,61,1,"2885","GH200800000154"
2885,"         154 75  3","   2885      154 75  3","   2885      154 75","         154 75",75,154,14,4,1.182432,0,2,154,6,1,0,510,31,1,"2885","GH200800000154"
2885,"         154 88  2","   2885      154 88  2","   2885      154 88","         154 88",88,154,14,4,1.182432,0,2,154,6,1,0,510,61,2,"2885","GH200800000154"
2885,"         154 95  2","   2885      154 95  2","   2885      154 95","         154 95",95,154,14,4,1.182432,0,2,154,6,1,1,510,41,1,"2885","GH200800000154"
2885,"         154 95  3","   2885      154 95  3","   2885      154 95","         154 95",95,154,14,4,1.182432,0,2,154,6,1,1,510,20,2,"2885","GH200800000154"
2885,"         155  7  2","   2885      155  7  2","   2885      155  7","         155  7",7,155,14,4,0.931001,2.112806,2,155,6,1,1,510,20,0,"2885","GH200800000155"
