DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
GH201400000125,GHGE71FL,GH,2014,125,GH2014DHS,40518.61719,46065.60547,51923.15234,2837.779884,3224.369107,3665.784409,4131.913178,7165.714286,0.480650465,0.681113243,0.778059959,-9999,3697,3662,3512,3962,4218,4070,4015,50.71428571,11,0.102841901,0.161373567,0.580602552,0.538731813,0.471625179,0.32717827,0.256089091,3.430627638,1641.142857,39407.01361,66099.36393,161636.5917,1391,1024,1249,1069,1114,1434,868,0.04086179392678397,2,3,3,27.09500122,23.97599983,26.02300072,27.77599907,26.37599945,24.28499985,25.29199982,28.00900078,26.77499962,26.13300133,25.32900047,24.6060009,43.78571429,1276.088379,1502.411133,1757.744507,2025.027466,101.5478867,119.5580792,139.8768635,161.1465656
GH201400000126,GHGE71FL,GH,2014,126,GH2014DHS,2832.649902,3220.438965,3629.938965,198.3887154,225.415117,256.2743901,288.8613647,8048.272727,0.135194516,0.200426316,0.258422041,-9999,1984,1980,2138,3121,3915,3995,4011,36.25,10,0.002093243,0.059780582,0.511293911,0.440627843,0.302785516,0.370633662,0.277977049,0.690678978,1428,302.6970019,59310.36612,133369.6193,1247,898,1371,881,1182,1435,999,0.5079071521759033,2,2,2,27.75510216,24.48775482,27.25918388,27.78775597,27.01428604,24.92755127,25.98571396,28.00102043,27.25918388,27.1397953,26.15306091,25.44489861,46.45454545,1476.758545,1754.737183,2071.932129,2409.045654,117.5167111,139.6375483,164.87912,191.705762
GH201400000127,GHGE71FL,GH,2014,127,GH2014DHS,89143.34375,101347.0391,114233.9766,6243.282237,7093.801901,8064.94112,9090.451022,5474.8,0.871973771,0.938645143,0.937990922,-9999,1500,1973,1724,1804,2085,2158,2170,82.6,10,0.033116911,0.042203464,0.263752225,0.321051002,0.162931949,0.110849641,0.120600827,18.79559733,1491.266667,7197.883856,140526.4619,48307.05422,701,617,879,588,719,910,663,0.09036192099253336,3,3,3,28.55999947,25.31399918,27.83600044,28.71199989,27.9090004,25.59700012,26.64400101,28.83099937,27.79899979,27.78299904,26.96800041,26.04700089,2.466666667,15369.80469,18262.95313,21564.32422,25073.04688,1223.090195,1453.319633,1716.034397,1995.249675
GH201400000128,GHGE71FL,GH,2014,128,GH2014DHS,30630.09961,34823.35156,39251.37109,2145.223211,2437.46588,2771.154268,3123.524866,7994.733333,0.279039741,0.548877796,0.715575536,4,3412,3324,3373,3410,3534,3577,3614,59.33333333,11,0.091426322,0.142155444,0.530700108,0.456372499,0.420924336,0.40995568,0.230602831,5.199858602,1597.466667,87224.97919,24305.86011,116992.1077,1445,1129,1275,1155,1070,1433,900,0.35481465657552086,3,3,3,26.83200073,23.66799927,25.62199974,27.41900063,26.15299988,23.8560009,24.70700073,27.41799927,26.28499985,25.69000053,24.81599998,24.09799957,79.73333333,2092.041504,2273.681396,2455.553223,2611.4104,166.4793733,180.9338166,195.4067167,207.8094368
GH201400000129,GHGE71FL,GH,2014,129,GH2014DHS,142534.5313,162047.4688,182652.8594,9982.610839,11342.53761,12895.32784,14535.05272,5712.428571,0.983913024,0.994526545,0.994581302,-9999,1064,1271,1378,1412,1498,1466,1469,91.28571429,-9999,0.018728846,0.035200426,0.254446187,0.283712894,0.111183316,0.096430741,0.113392964,19.8636617,1462.214286,7188.77526,117467.7437,68025.99956,762,604,1000,627,776,940,702,0.3231987612588065,3,3,3,28.61964226,25.33214188,27.7767849,28.6071434,27.76607132,25.58392906,26.6785717,28.73392868,27.89642906,27.96071434,27.12321472,26.10178566,6.642857143,96214.78125,114326.0938,134992.5938,156956.9688,7656.529017,9097.781476,10742.36929,12490.23872
GH201400000130,GHGE71FL,GH,2014,130,GH2014DHS,121721.5469,138385.2031,155981.7969,340.9977716,387.4517174,440.4937825,496.5054802,7657.373656,0.007329806,0.008917267,0.034239981,-9999,3980.5,4065.1,4135.3,4146.3,4373.3,4499,4522.1,30.09408602,11.0,0.049648093,0.108973498,0.544421331,0.493534629,0.292683315,0.383644613,0.311161296,0.271737613,1491.77957,20384.60842,79463.52668,95036.18503,1204.222222,949.5555556,1392.333333,957.4444444,1118.222222,1310,970.8888889,0.5444570151708459,0,0,1,27.64725113,24.65100098,26.89199829,27.61474991,26.74550056,24.97525024,25.96549988,27.77074814,27.18625069,26.89425087,26.27674866,25.58074951,92.90322581,107377.4141,126780.5625,148794.9375,172011.4063,341.7929246,403.5550642,473.6289962,547.5293116
GH201400000131,GHGE71FL,GH,2014,131,GH2014DHS,44869.36719,51011.97266,57498.47656,125.6996291,142.8236316,162.3761521,183.0233353,6381.321716,0.00925476,0.010994015,0.018096028,-9999,3231,3213.181818,3183.545455,3284.818182,3434.909091,3490.272727,3442.181818,32.50670241,10.0,0.258754035,0.284152485,0.788951032,0.46159207,0.426126099,0.284739367,0.147137753,0.234548146,1522.624665,31790.835,87314.1212,11201.82718,970.3,932.1,1132.1,745.1,889,1281.5,954.6,0.03626209801067935,0,0,0,28.9042511,25.62950134,28.22075272,28.95675087,27.99250031,26.22949982,27.08550072,29.31299973,28.32474899,28.01199913,27.03149986,26.44524956,148.1581769,34062.55859,39664.33594,45910.67188,52342.48828,108.4244915,126.2555026,146.1382074,166.6113149
GH201400000132,GHGE71FL,GH,2014,132,GH2014DHS,1785.329956,2029.741211,2287.835938,125.0381518,142.0720438,161.5216735,182.0601993,9911.466667,0.029380445,0.043593696,0.057273716,-9999,4224,4300,4432,4457,4563,4573,4506,32,12,0.152612908,0.224058934,0.694908479,0.514662743,0.413489014,0.458039224,0.321349323,0.08598124,1606.2,91144.14798,60917.69409,56106.78021,1732,1345,1389,1300,1440,1689,1150,0.7967300415039062,0,0,0,27.31599998,24.6970005,26.39299965,27.51300049,26.24200058,25.00799942,25.85000038,27.49200058,27.05900002,26.59600067,26.03899956,25.41699982,128.8,1222.915894,1459.070923,1729.908691,2019.630737,97.31655476,116.1091749,137.6617596,160.7171075
GH201400000133,GHGE71FL,GH,2014,133,GH2014DHS,44427.07031,50509.125,56931.69141,124.4605457,141.4157569,160.7755383,181.2192021,7463.98913,0.015097455,0.022399521,0.040045207,4,3602.5,3609.5,3673.083333,3736.5,3960.666667,3966.416667,4008.333333,37.98913043,11.0,0.105160343,0.167069162,0.614987487,0.57716039,0.557739449,0.547673798,0.334849962,0.137864345,1652.483696,61024.85201,35314.76755,98577.35955,1379.3,1085.2,1280.3,1220.2,1096.8,1444.4,861.5,0.7582443900730299,0,0,1,28.1107502,24.8635006,26.78300095,28.99425125,27.47949982,25.1135006,25.96374893,29.02874947,27.5332489,26.88875008,25.84399986,25.21149826,179.5244565,21763.92969,23688.87891,25621.83594,27288.84766,69.27673983,75.4040435,81.55683682,86.86309993
GH201400000134,GHGE71FL,GH,2014,134,GH2014DHS,2030.233276,2308.171631,2601.670898,142.1902929,161.5608308,183.6784623,207.0343919,9193.625,0.048985478,0.083372362,0.16356422,-9999,3980,4116,4257,4214,4431,4498,4480,38.125,12,0.09890635,0.173743667,0.638611871,0.565974712,0.520484149,0.492179543,0.361022562,1.03708504,1580.125,77622.29508,64396.30135,104332.5778,1141,1248,1157,1017,1223,1518,968,0.2276366502046585,0,0,1,27.77899933,24.77300072,26.78199959,27.75699997,26.79599953,25.18799973,26.13199997,27.95299911,27.33499908,26.91900063,26.35499954,25.61400032,184.9375,784.1273193,799.9051514,810.8652344,809.4100342,62.39886944,63.65442942,64.52660512,64.41080397
GH201400000135,GHGE71FL,GH,2014,135,GH2014DHS,72235.33594,82124.33594,92566.98438,202.3642295,229.9322156,261.4098803,294.6498626,7876.579946,0.023084473,0.050986981,0.09952312,4,3810.636364,3805.727273,3829.090909,3949.090909,4331.818182,4397.363636,4497.727273,34.7696477,11.0,0.102361171,0.160677108,0.587544457,0.554531415,0.532478841,0.532741737,0.354440816,0.635210861,1600.233062,88035.71629,32540.37892,125217.5844,1475.6,1136.6,1310.6,1165.5,1089.9,1455.7,890.3,0.37394954195513636,0,0,0,26.86075211,23.69750023,25.67000008,27.44199944,26.14200211,23.91175079,24.79025078,27.48749924,26.37274933,25.72275162,24.87024879,24.12625122,104.200542,51472.26563,55941.30469,60416.05859,64250.73438,163.8413101,178.0667033,192.3102873,204.5164395
GH201400000136,GHGE71FL,GH,2014,136,GH2014DHS,33382.8125,37952.91406,42778.875,2338.013624,2656.519812,3020.196939,3404.234708,5575.466667,0.6517272,0.653807918,0.655825138,-9999,1099,1123,1167,1458,1691,1656,1650,81.4,-9999,0.019741262,0.03202633,0.236709531,0.301448196,0.132414341,0.1039562,0.120895572,12.74469808,1441.8,4204.841757,125388.17,64320.42291,710,542,953,568,675,849,637,0.08474883238474527,3,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.06666667,84793.40625,100754.8125,118968.1016,138325.1719,6747.644873,8017.813225,9467.18072,11007.56743
GH201400000137,GHGE71FL,GH,2014,137,GH2014DHS,50371.63281,57637.54688,65448.89453,140.4668702,160.3378871,183.4660099,208.3303017,4693.237467,0.000590567,0.000987379,0.002349017,5,1914.333333,1995.166667,2111.666667,2300.166667,2400.5,2440.583333,2350.25,36.71842105,8.0,0.079348818,0.241802223,0.591618139,0.595562322,0.55597152,0.622889519,0.357871362,0.034623471,1919.474934,3254.108611,30509.36775,208749.8166,853.5,743.4,897.3,801.9,914.3,1109.9,936.4,0.15061094138112735,0,0,0,31.575,25.78519897,26.87099915,29.28519897,27.0802002,26.22160034,27.81399841,31.51060181,30.10480042,28.21879883,27.89779968,26.21820068,129.8073879,48707.04688,51277.67969,53760.30469,55576.13672,155.0393455,163.2219239,171.1243647,176.9043375
GH201400000138,GHGE71FL,GH,2014,138,GH2014DHS,124943.6641,142048.4219,160110.8125,8750.609207,9942.700875,11303.85425,12741.21363,5932.933333,0.998425007,0.999741077,0.999661605,-9999,2716,2607,2689,2764,2811,2772,2740,81.8,10,0.017827855,0.030716622,0.227298412,0.303724498,0.130636171,0.124119975,0.135397911,16.42916239,1472.333333,10423.2998,114690.5366,67655.69915,891,761,1085,675,821,963,733,0.2631098747253418,3,3,3,28.18000031,24.98900032,27.4090004,28.26600075,27.42099953,25.23699951,26.37800026,28.3560009,27.53299904,27.36899948,26.57999992,25.75399971,11.86666667,48800,57986.02734,68468.04688,79608.35938,3883.380611,4614.381441,5448.514052,6335.031953
GH201400000139,GHGE71FL,GH,2014,139,GH2014DHS,11896.57617,13525.21484,15245.03516,33.32775383,37.86797807,43.05209596,48.52645407,5479.271277,0,0,2.40E-05,1,2344,2364.888889,2491.333333,2580.888889,2662.888889,2712.555556,2694.333333,27.74734043,8.0,0.162463058,0.23165809,0.659757366,0.576505025,0.524602381,0.614452298,0.368029658,0.013216065,1864.223404,13896.9368,75071.53388,189003.6806,1061.666667,951.3333333,1114.888889,1011.555556,943.7777778,1070.333333,901.1111111,0.26746930467321517,1,0,0,30.26000023,25.29899979,26.45224953,29.26099968,26.9279995,25.72974968,27.07324982,30.8457489,28.86674881,27.56575012,27.05924988,25.79249954,171.4175532,13397.91406,14424.43555,15432.17383,16257.80273,42.646885,45.91440438,49.12213495,51.75019337
GH201400000140,GHGE71FL,GH,2014,140,GH2014DHS,18306.45703,20812.60742,23459.06641,51.28475842,58.27126254,66.24858699,74.67252759,9149.95122,0.003698415,0.007156865,0.011528768,-9999,4301.2,4346.7,4412,4257,4388.2,4430,4410.9,29.76216216,12.0,0.109741944,0.18406195,0.630119154,0.538843836,0.433708634,0.499914646,0.379028797,0.009466882,1591.311653,102458.7418,67412.97725,80280.5008,1575.818182,1253.818182,1407.636364,1202.818182,1390.636364,1629.272727,1230.454545,1.2731773149030319,0,0,0,27.49233246,24.60899862,26.22733307,27.66433207,26.33933258,25.16133372,26.01266734,27.74533335,27.0600001,26.68966675,26.05200195,25.37333171,221.8699187,33474.58594,36738.83984,40070.71094,43039.23438,106.5529164,116.9433593,127.5490344,136.998138
GH201400000141,GHGE71FL,GH,2014,141,GH2014DHS,70991.26563,80709.95313,90972.73438,198.8789973,225.9722168,256.9077599,289.5752073,11429.41979,0.053987527,0.11026149,0.190905285,-9999,3422.333333,3398.222222,3461.111111,3409.666667,3573,3572.111111,3524.222222,50.38069705,11.0,0.080302725,0.15157568,0.592386007,0.55939705,0.537277562,0.372786726,0.282918572,1.398911576,1455.92246,49132.20837,55440.49171,131021.4874,1605,1657.9,1624.1,1331.6,1687.4,1876.5,1308.9,0.0643139548480192,0,0,1,27.44866689,24.44800059,26.69433339,27.40033468,26.53866577,25.00700124,25.83833313,27.47433472,26.96566772,26.63366699,25.87400055,25.11566671,144.0106952,23915.83203,24740.84766,25433.54688,25745.63867,76.12645771,78.75256403,80.95749413,81.95091315
GH201400000142,GHGE71FL,GH,2014,142,GH2014DHS,1453.419189,1652.391846,1862.50415,101.7922921,115.6594242,131.4931651,148.213371,4963.5,0.000169001,0.000755636,0.002270129,1,1933,1904,2018,2171,2220,2257,2242,35.25,8,0.159216048,0.262447014,0.715789288,0.54755187,0.493738055,0.616698563,0.362784982,0.216611151,1899.0625,16799.86821,50887.82753,230100.2306,984,847,964,946,865,1048,948,0.36058497428894043,0,0,0,30.76799965,25.42399979,26.38899994,29.12100029,26.7140007,25.92700005,27.31900024,30.81499863,29.17399979,27.71800041,27.30500031,25.95299911,116.8125,610.6592407,733.2944336,875.0356445,1028.197388,48.59471835,58.35371692,69.6331241,81.82134839
GH201400000143,GHGE71FL,GH,2014,143,GH2014DHS,16970.23438,19293.45508,21746.74414,47.54139065,54.01793374,61.41297491,69.22203652,9157.751366,0.001348486,0.00296099,0.003361988,-9999,4122.818182,4255.636364,4381.909091,4367,4564.272727,4652.818182,4607.909091,28.12568306,12.0,0.146922191,0.211715208,0.643403235,0.642905848,0.628713063,0.558295352,0.445817028,0.011267966,1639.284153,17426.36436,5452.976351,50472.36151,1399.833333,1332.666667,1557.583333,1210.666667,1407.833333,1701,1217.166667,0.27994585297798197,0,0,0,27.99000041,24.80066681,26.79533132,27.96200053,26.78600057,25.31099955,26.35299937,28.1873347,27.49066671,27.09066772,26.41566722,25.71833293,276.4644809,14702.35742,15684.70898,16627.60547,17357.61523,46.79905717,49.9259793,52.92731205,55.25100528
GH201400000144,GHGE71FL,GH,2014,144,GH2014DHS,27189.92383,30522.8125,34412.01953,77.60564127,86.5482156,97.15712973,109.5368602,6837.24933,0.005886452,0.008035743,0.015544882,7,4231.8,4301.3,4284.6,4624.5,4947.1,5025.9,5016.6,21.72386059,11.0,0.081779682,0.174287461,0.643624868,0.623018384,0.564635336,0.438861936,0.358072311,0.016420336,1684.434316,721.4098657,86132.09116,171499.8944,1448.8,1025.4,1306.8,979,1095.1,1342.2,856.1,0.3818550007592577,0,0,1,27.30075073,23.95024872,25.96875,27.74950027,26.37049866,24.34049988,25.39424896,27.97449875,26.77025032,26.21350098,25.46925163,24.69524956,211.5549598,21476.46875,23938.89844,26700.19922,29645.28516,68.36172323,76.19988038,84.98937375,94.36387345
GH201400000145,GHGE71FL,GH,2014,145,GH2014DHS,44941.58594,51094.07422,57591.01953,125.9019548,143.0535111,162.6374895,183.3179087,8974.95935,0.016616752,0.04464276,0.07059529,-9999,4349,4408.6,4573.7,4576.6,4773.5,4883.2,4848.5,28.68478261,12.0,0.072866546,0.149340166,0.602266569,0.482216222,0.427572863,0.464140688,0.335196529,0.109688935,1597.439024,140837.6251,45820.96816,35108.36936,1536.1,1254.5,1290.6,1181.4,1336.3,1491.5,1098.9,0.4057907890175093,0,1,1,27.03700002,24.12666829,26.01666768,27.16366577,26.00666809,24.54000092,25.51433309,27.25866699,26.63566589,26.32533264,25.679334,24.90966543,166.4119241,34828.84375,37186.23828,39485.34375,41318.16406,110.8636529,118.3674727,125.6857527,131.519801
GH201400000146,GHGE71FL,GH,2014,146,GH2014DHS,203389.1406,231233.0781,260635.875,14244.65214,16185.19355,18400.94369,20740.74393,5683.866667,0.96528266,0.970116835,0.970081403,-9999,1309,1310,1295,1328,1421,1402,1399,81.4,-9999,0.015259877,0.032826459,0.253650472,0.271131575,0.107344158,0.094274901,0.109558538,19.25826652,1455.666667,3857.148406,115436.5188,72130.06872,762,604,1000,627,776,940,702,0.4090508143107096,3,3,3,28.61964226,25.33214188,27.7767849,28.6071434,27.76607132,25.58392906,26.6785717,28.73392868,27.89642906,27.96071434,27.12321472,26.10178566,4.2,103093.25,122499.3594,144643.3125,168177.9688,8203.900168,9748.189287,11510.34908,13383.17753
GH201400000147,GHGE71FL,GH,2014,147,GH2014DHS,3947.036621,4487.385254,5057.985352,276.43638,314.0951944,357.0947724,402.5016854,9877.733333,0.863303105,0.898410479,0.899977684,-9999,2184,2419,2587,3205,3959,3929,3901,90.21428571,-9999,0.014561227,0.073959762,0.467642047,0.485233158,0.446087331,0.307869405,0.224526688,8.514720181,1398.866667,1393.177604,67411.37309,168830.7324,1268,1121,1237,900,1126,1302,938,0.027435954127992903,3,3,3,27.63076973,24.48653793,27.09038544,27.76922989,26.75,25.25192261,26.03653908,27.61538506,27.07500076,27.01730728,25.94038391,25.06730843,61,19664.52344,25883.45898,33855,43604.30469,1564.853055,2059.74022,2694.095299,3469.920316
GH201400000148,GHGE71FL,GH,2014,148,GH2014DHS,19328.87891,21974.99805,24769.26172,1353.725941,1538.143311,1748.714782,1971.07522,5295.777778,0.796431965,0.820058505,0.839893341,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,80.71428571,-9999,0.041610778,0.052366424,0.299268496,0.307466179,0.157329068,0.103881881,0.111922383,17.15399013,1477.555556,461.4906838,145297.7234,44591.61379,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.06669453531503677,3,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.25,8420.016602,10004.97363,11813.55273,13735.72559,670.0436316,796.1705044,940.0926562,1093.054312
GH201400000149,GHGE71FL,GH,2014,149,GH2014DHS,1715.19165,1950.001221,2197.956543,120.1259235,136.4906147,155.1761667,174.9078243,5979.6,0.401958392,0.434934616,0.489058348,4,2309,2323,2429,2541,2620,2527,2660,57.46666667,9,0.070662558,0.057736169,0.262251581,0.472869843,0.352365106,0.413166136,0.224503815,12.17384745,1849.733333,119588.8062,81364.02161,45006.21983,1142,1004,1114,1221,1020,1348,928,0.0014599724362293878,3,3,3,30.52199936,25.68600082,26.81299973,30.23999977,27.625,26.27000046,27.3579998,31.40600014,29.05599976,28.19199944,27.62100029,26.37899971,4.266666667,4671.256836,5243.09375,5847.927734,6422.772949,371.726808,417.2321437,465.3633029,511.1080316
GH201400000150,GHGE71FL,GH,2014,150,GH2014DHS,4181.301758,4753.721191,5358.1875,292.8435021,332.7374217,378.2891128,426.3910133,7643.733333,0.047818769,0.078288409,0.076572039,-9999,4382,4357,4265,4672,4822,4776,4853,34.4,12,0.133070254,0.207418562,0.649423316,0.565755248,0.495541185,0.471020997,0.381970376,0.185500567,1652.4,69918.22308,72447.30517,117355.7,1360,1112,1242,1065,1137,1461,989,0.44657281239827473,1,1,1,27.4260006,24.39699936,26.32299995,27.7670002,26.41799927,24.85899925,25.81100082,27.89699936,27.02700043,26.58300018,25.93599892,25.27600098,114.0666667,697.3883057,779.4054565,865.590271,946.605835,55.49639805,62.02311554,68.88148516,75.3284989
GH201400000151,GHGE71FL,GH,2014,151,GH2014DHS,189890.9688,215887.0156,243338.4531,13299.28919,15111.04317,17179.74284,19364.25883,5672,0.966453552,0.9666272,0.967475414,-9999,1099,1123,1167,1458,1691,1656,1650,85.28571429,-9999,0.016792,0.028519063,0.223476352,0.29206422,0.120505132,0.09736003,0.115829229,24.20043335,1443.571429,5180.561935,121165.4219,66712.29743,710,542,953,568,675,849,637,0.176275372505188,3,3,3,28.61964226,25.33214188,27.7767849,28.6071434,27.76607132,25.58392906,26.6785717,28.73392868,27.89642906,27.96071434,27.12321472,26.10178566,6.928571429,96215.85938,114327.3672,134994.0938,156958.75,7656.614812,9097.88281,10742.48866,12490.38046
GH201400000152,GHGE71FL,GH,2014,152,GH2014DHS,7034.564453,7997.594727,9014.541016,492.6758609,559.7928526,636.4283668,717.3543812,7246,0.514904797,0.645374537,0.666396797,-9999,1535,1513,1437,2025,2612,2737,2774,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.485628682,1443.625,850.8585725,71823.99011,118537.7684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6335885127385458,2,2,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.28571429,3041.50293,3613.989502,4267.302734,4961.61377,242.0351129,287.5921468,339.5811619,394.8326786
GH201400000153,GHGE71FL,GH,2014,153,GH2014DHS,1531.161499,1740.7771,1962.128296,107.2371125,121.8459606,138.5266401,156.1412086,5114.375,0.000449116,0.000764325,0.000625901,5,2247,2347,2420,2529,2592,2628,2684,34.3125,8,0.136279868,0.208076485,0.631371716,0.587241769,0.531505644,0.587439299,0.338400066,0.110765982,1913.3125,33693.1642,56853.46067,177688.0294,1024,763,907,880,948,1130,964,0.05768999457359314,0,0,0,31.68900108,25.89900017,27.24600029,29.79400063,27.5340004,26.28199959,27.72400093,31.85400009,30.14500046,28.34700012,27.83699989,26.32699966,49.75,3607.181641,3738.897217,3851.059082,3905.89624,287.0503944,297.5319869,306.4575445,310.8213469
GH201400000154,GHGE71FL,GH,2014,154,GH2014DHS,9889.606445,11243.49121,12673.17383,692.6328314,786.9898755,894.7286018,1008.49913,7019.2,0.027968402,0.034775858,0.079996054,4,3363,3400,3540,3569,3757,3640,3823,28,10.0,0.176413653,0.259679027,0.788184057,0.537336171,0.422438234,0.527020216,0.276856035,0.448399906,1794,135318.1363,20148.32323,18901.95374,1545,1110,1434,1228,1182,1463,1008,0.07667134602864584,0,0,0,28.5340004,25.24200058,26.56999969,28.79100037,27.19799995,25.5890007,26.42399979,29.11800003,27.77400017,27.1970005,26.59600067,26.03000069,256.2,156.4145355,187.8047638,224.0748596,263.2608337,12.44707325,14.94502825,17.83131076,20.9496315
GH201400000155,GHGE71FL,GH,2014,155,GH2014DHS,40586.03125,46142.25,52009.53906,113.7000551,129.1893499,146.8753435,165.5515046,9613.152174,0.014686816,0.020518428,0.036966844,-9999,3945.916667,3944.416667,4040.833333,3980.833333,4288.916667,4524.333333,4518.5,29.79076087,12.0,0.083370987,0.153242154,0.60299229,0.445671856,0.376217961,0.496260762,0.332618654,0.062881073,1642.17663,147420.4101,46486.72429,2832.899693,1755.083333,1263.916667,1558.5,1303.083333,1308.833333,1548.833333,1086.416667,1.4029637212338655,0,0,1,26.98674965,24.04225159,26.05099869,27.12675095,25.93249893,24.52299881,25.45574951,27.28750038,26.61175156,26.32400131,25.5597496,24.83599854,110.1086957,42211.30078,46185.21484,50240.17969,53841.75,134.3627435,147.0121048,159.9194588,171.3836131
